name,price
流畅的Python python编程教程书籍 python代码大全 python入门到精通,156.60
流畅的Python,118.20
Python金融实战,60.80
正版现货  Python开发向导(云计算工程师系列),37.40
现货Python基础教程 第3版 Python程序设计教程书籍 Python程序测试打包发,99.80
正版 Python核心编程第3版 python3爬虫数据分析 python入门实战书籍 p,99.60
Python语言及其应用 Python编程从入门到实践 核心编程基础教程 网络爬虫入门书籍,80.70
正版 父与子的编程之旅 - 与小卡特一起学 Python 3 爬虫 数据分析入门实战核心基,71.40
数据科学实战手册(R+Python) R语言实战 python3爬虫数据分析挖掘工程师程,63.30
正版 Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Pyth,53.70
4681210|正版Python语言程序设计/Python/计算机科学系列丛书/程序设计/,75.20
Python编程快速上手 让繁琐工作自动化 Python语言基础教程学习书Python快速,74.50
正版 Python算法教程 python语言编程入门书籍 Python程序设计教材Pyth,71.90
Python 自动化运维技术与实践 刘天斯 Automation Operations,62.40
树莓派Python编程入门与实战,56.60
Python语言构建机器学习系统(第2版影印版)(英文版),53.70
Python性能分析与优化/图灵程序设计丛书,36.90
Python贝叶斯分析,46.90
Python书籍入门教程 零起点Python机器学习快速入门 何海群机器学习周志华 深度学,63.40
Python全栈开发实践入门,53.82
Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数,42.30
从零开始学Python网络爬虫,44.84
数据科学导论：Python语言实现,38.60
Python新手使用Django架站的16堂课,66.75
零起点Python足彩大数据与机器学习实盘分析,84.15
Python机器学习(影印版),67.86
Keras快速上手：基于Python的深度学习实战,67.15
Python物理建模初学者指南,50.15
正版现货  Python数据分析基础教程：NumPy学习指南(第2版),37.70
Python数据抓取技术与实战,32.34
零起点Python大数据与量化交易,77.20
零起点Python足彩大数据与机器学习实盘分析,77.20
正版现货  Python基础教程(第2版 修订版),60.80
正版现货  数据结构 Python语言描述,53.10
人邮新书 Python数据科学手册 数据分析计算书籍 机器学习 NumPy数据存储 Mat,107.70
Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,72.60
Python游戏编程快速上手 第4版 python游戏编程入门教程书籍 python游戏,71.30
正版 Python游戏编程快速上手 python3.0 绝技核心编程基础视频教程网络爬虫入,63.30
正版 python即学即用 python3爬虫数据分析基础核心编程教程 利用python进,57.90
正版包邮 精通Python自然语言处理,41.04
正版包邮 Python数据科学实践指南,41.04
Python高级编程 第2版 Python编程语言教程书籍 python 程序设计 编程,84.30
正版 Python项目开发实战 第2版 计算机编程书籍 Web前端开发教程书籍 Pytho,81.30
正版 Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Pyth,54.10
Python自动化运维(技术与最佳实践)/Linux Unix技术丛书,57.20
零基础入门学习Python,42.60
Python语言程序设计,35.10
21天学通Python(含光盘),50.80
Python地理空间分析指南(第2版),57.67
机器人Python极客编程入门与实战/青少年学编程系列丛书,46.02
零起点Python机器学习快速入门/Top Quant CHRD前海智库,40.12
Python数据处理,70.29
Python机器学习 预测分析核心算法,63.48
Python与有限元,44.38
Web接口开发与自动化测试——基于Python语言,50.15
正版现货  Keras快速上手：基于Python的深度学习实战,61.60
正版现货  Python计算机视觉编程,53.10
Python数据挖掘入门与实践,45.40
正版包邮 Python全栈开发实践入门,47.52
Python学习手（第4版）Python编程从入门到实践 核心编程基础教程 网络爬虫入门书,121.20
正版现货  PySpark实战指南：利用Python和Spark构建数据密集型应用并规模化,38.20
Python机器学习-(影印版),69.60
利用Python进行数据分析 Python编程从入门到实践 核心编程基础教程 网络爬虫入门,94.20
正版 Maya Python 游戏与影视编程 Maya Python基础知识与程序教学,82.40
正版 Python机器学习—预测分析核心算法 Python3爬虫数据分析编程教程书籍 py,71.40
趣学Python 教孩子学编程 儿童编程入门教程书籍 笨办法学 python核心编程 零基,63.20
正版 Selenium自动化测试 基于Python语言 web接口应用程序自动化测试工具书,53.70
新书 Python程序设计（第3版）精通核心编程语言教材 计算机程序设计基础教程 从零到入,70.70
3770418|正版Python编程实战：运用设计模式、并发和程序库创建高质量程序,65.70
Python Cookbook(中文版第3版),93.90
正版 Python高手之路 第3版 python3爬虫数据分析 绝技核心编程基础视频教程网,59.60
Python物理建模初学者指南 Python数据处理入门到实践 数据可视化编程书 用Pyt,58.30
PySpark实战指南 利用Python和Spark构建数据密集型应用并规模化部署 pys,54.10
正版书籍 Selenium 2自动化测试实战-基于Python语言 程序设计 计算机网络,53.80
Python数据分析基础,58.70
趣学Python编程,34.65
Selenium自动化测试--基于Python语言,38.22
PySpark实战指南-利用Python和Spark构建数据密集型应用并规模化,41.70
Python数据分析,50.20
Python与有限元-基于Python编程的有限元分析及应用扩展,48.40
Python核心编程(第3版),84.20
数据结构(Python语言描述国外高等院校信息科学与技术教材),53.82
Python语言程序设计,35.10
Python算法教程,58.70
Python程序设计/计算机科学丛书,64.80
Python 3程序开发指南(第2版)(修订版),58.70
零基础入门学习Python,41.10
贝叶斯思维--统计建模的Python学习法,40.20
Python数据挖掘入门与实践,50.20
Python机器学习经典实例,50.20
Python数据分析基础,58.70
Python数据挖掘入门与实践,50.20
贝叶斯思维-统计建模的Python学习法,41.70
Python与有限元-基于Python编程的有限元分析及应用扩展,48.40
Python数据分析基础,58.70
量化交易之路-用Python做股票量化分析,71.20
父与子的编程之旅-与小卡特一起学Python,58.70
从零开始学Python网络爬虫,46.02
Python计算机视觉编程,58.70
Python 3程序开发指南(第2版)(修订版),58.70
Selenium 2自动化测试实战-基于Python语言,50.20
零基础入门学习Python,42.60
零基础入门学习Python,42.60
父与子的编程之旅-与小卡特一起学Python,58.70
Python数据挖掘入门与实践,50.20
Python机器学习经典实例,50.20
贝叶斯思维-统计建模的Python学习法,41.70
Python学习从入门到实践,41.30
"Python生物信息学数据管理 (意)Allegra Via (阿莱格拉 维亚),卢宏超",49.70
Python机器学习算法 赵志勇 电子工业出版社,49.70
Python参考手册(第4版.修订版),75.70
Python语言在Abaqus中的应用(含光盘),40.80
数据结构(Python语言描述),63.50
Python机器学习-预测分析核心算法,58.70
Python计算机视觉编程,58.70
Python硬件编程实战,40.20
Python程序设计(第3版),53.82
Python与数据挖掘/大数据技术丛书,40.20
Python科学计算基础教程/图灵程序设计丛书,40.20
Raspberry Pi编程指南(基于Python的游戏编程与机器人制作第2版),37.20
零起点Python足彩大数据与机器学习实盘分析 何海群 电子工业出版社,71.30
Python数据处理,84.20
Python参考手册(第4版.修订版),75.70
Python语言在Abaqus中的应用(含光盘),40.80
21天学通Python(含光盘),50.80
Python程序设计案例课堂,59.34
Python网络数据采集,50.20
像计算机科学家一样思考Python(第2版),41.70
父与子的编程之旅-与小卡特一起学Python,58.70
Python数据分析,50.20
Python数据挖掘入门与实践,50.20
21天学通Python(含光盘),50.80
零基础入门学习Python,42.60
零基础入门学习Python,42.60
零基础入门学习Python,42.60
贝叶斯思维-统计建模的Python学习法,41.70
Python数据处理,84.20
Python自然语言处理,75.70
Python参考手册(第4版.修订版),75.70
数据科学实战手册(R+Python),50.20
趣学Python编程,38.30
利用Python进行数据分析(含光盘),75.70
Python数据分析,50.20
Python 3程序开发指南(第2版)(修订版),58.70
Python数据分析实战,50.20
像计算机科学家一样思考Python(第2版),41.70
趣学Python编程,38.30
Python高手之路(第3版),46.80
父与子的编程之旅-与小卡特一起学Python,58.70
贝叶斯思维-统计建模的Python学习法,41.70
Python 3程序开发指南(第2版)(修订版),58.70
精通Python网络爬虫(核心技术框架与项目实战),53.13
Python网络爬虫实战,45.40
Python物理建模初学者指南,46.02
Python可以这样学,53.10
Python项目开发实战,46.00
Python爬虫开发与项目实战,62.41
Keras快速上手:基于Python的深度学习实战 谢梁 电子工业出版社,56.90
Python计算机视觉编程,58.70
Python机器学习实践指南,54.51
Python计算机视觉编程,58.70
量化交易之路-用Python做股票量化分析,71.20
Python数据分析实战,50.20
Python核心编程(第3版),84.20
数据科学实战手册(R+Python),50.20
Python数据挖掘入门与实践,50.20
Python算法教程,58.70
Python极客项目编程,58.70
Python程序设计案例课堂,59.30
Python计算机视觉编程,58.70
贝叶斯思维-统计建模的Python学习法,41.70
Selenium 2自动化测试实战-基于Python语言,50.20
Python语言在Abaqus中的应用(含光盘),40.80
Python游戏编程快速上手(第4版),53.82
Selenium 2自动化测试实战-基于Python语言,50.20
Python高手之路(第3版),46.80
Python学习从入门到实践,41.30
趣学Python编程,38.30
Python程序设计案例课堂,59.30
数据科学实战手册(R+Python),50.20
Python语言在Abaqus中的应用(含光盘),40.80
Python语言程序设计,35.10
Python高级编程(第2版),72.09
Python数据处理/图灵程序设计丛书,77.22
像计算机科学家一样思考Python(第2版),41.70
Python语言程序设计,35.10
Python全栈开发实践入门,53.82
从问题到程序(用Python学编程和计算面向CS2013计算机专业规划教材),46.61
数据科学实战手册(R+Python),50.20
Python学习从入门到实践,41.30
从Python开始学编程,40.20
Python程序设计案例课堂,54.51
零基础学Python(附光盘),64.80
数据科学实战手册(R+Python),48.40
Flask Web开发(基于Python的Web应用开发实战)/图灵程序设计丛书,48.90
量化投资(以Python为工具)/金融科技丛书,72.30
教孩子学编程(Python语言版全彩印刷),48.40
Python算法教程,58.70
Python高效开发实战(Django Tornado Flask Twisted),73.00
Python项目开发实战(第2版)/图灵程序设计丛书,64.80
Python计算与编程实践(多媒体方法原书第2版)/计算机科学丛书,56.60
Python程序设计入门到实战,53.10
基于ArcGIS的Python编程秘笈(第2版),52.40
爱上Python(一日精通Python编程),32.00
Python编程入门(第3版)/图灵程序设计丛书,33.10
Python数据挖掘入门与实践,50.20
Python核心编程(第3版),84.20
Python Cookbook中文版(第3版),91.80
父与子的编程之旅-与小卡特一起学Python,58.70
Python程序设计案例课堂,59.30
Python学习从入门到实践,41.30
Python语言在Abaqus中的应用(含光盘),40.80
Python Cookbook中文版(第3版),91.80
Python算法教程,58.70
Selenium 2自动化测试实战-基于Python语言,50.20
